3;"RUA";59;"SETE DE SETEMBRO                        ";f;12;"Centro";f;"57300480"
3;"RUA";61;"ATAÍDE HENRIQUE                         ";f;24;"Planalto";f;""
3;"RUA";62;"ANGELITA MARIA DA SILVA                 ";f;51;"Bom Sucesso";f;""
3;"RUA";62;"ANGELITA MARIA DA SILVA                 ";f;24;"Planalto";f;""
3;"RUA";63;"JOSE AFONSO MARANHAO                    ";f;5;"Brasilia";f;"57313290"
3;"RUA";64;"MANGABEIRA                              ";f;24;"Planalto";f;""
6;"OUTROS";65;"SITIO PELEVE                            ";t;36;"ZONA RURAL";t;""
6;"OUTROS";66;"CARMEM LUCIA DA SILVA                   ";t;9;"Canafístula";f;"57302701"
3;"RUA";67;"SANTA TEREZINHA                         ";f;12;"Centro";f;"57300460"
6;"OUTROS";68;"SITIO BOM NOME                          ";t;36;"ZONA RURAL";t;""
3;"RUA";69;"15/18                                   ";f;4;"Boa Vista";f;""
3;"RUA";70;"17/100                                  ";f;14;"Guaribas";f;""
3;"RUA";71;"VANDETE DE OLIVEIRA MOTA                ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";72;"SARGENTO OTÁVIO LOURENÇO DE SOUZA       ";f;22;"Olho DAgua dos Cazuzinhas";f;"57303790"
3;"RUA";72;"SARGENTO OTÁVIO LOURENÇO DE SOUZA       ";f;22;"Olho DAgua dos Cazuzinhas";f;"57303790"
3;"RUA";73;"MANOEL BARBOSA SOBRINHO                 ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";74;"15/06                                   ";f;4;"Boa Vista";f;""
3;"RUA";75;"SAO VICENTE                             ";f;12;"Centro";f;"57300450"
3;"RUA";76;"PEDRO NETO DOS SANTOS                   ";f;19;"Manoel Teles ";f;"57305301"
6;"OUTROS";77;"POV CANGANDU                            ";t;36;"ZONA RURAL";t;""
3;"RUA";78;"08/52                                   ";f;24;"Planalto";f;""
3;"RUA";79;"14/38                                   ";f;9;"Canafístula";f;""
4;"AVENIDA";80;"ASA BRANCA                              ";f;14;"Guaribas";f;"57303750"
3;"RUA";81;"JOSE OTÁVIO DE OLIVEIRA                 ";f;30;"Sen. Arnon de Melo";f;"57315748"
6;"OUTROS";82;"SITIO MUNDO NOVO                        ";t;36;"ZONA RURAL";t;""
3;"RUA";83;"OLAVO BILAC                             ";f;12;"Centro";f;"57300230"
3;"RUA";84;"ADABEL NUNES DA SILVA                   ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";85;"MANOEL JOSÉ DE OLIVEIRA                 ";f;14;"Guaribas";f;""
3;"RUA";86;" 18/43                                  ";f;7;"Cacimbas";f;""
3;"RUA";87;"JOSEFA GERÔNIMO DE OLIVEIRA             ";f;30;"Sen. Arnon de Melo";f;"57315744"
3;"RUA";89;"CÂNDIDA FERNANDES DA SILVA              ";f;20;"Nova Esperanca";f;"57316454"
3;"RUA";90;"MAXWEL ALVES DOS SANTOS                 ";f;27;"Santa Esmeralda";f;""
3;"RUA";91;"CURITIBA                                ";f;12;"Centro";f;"57300430"
3;"RUA";92;"CIZINO DA COSTA GAMA                    ";f;4;"Boa Vista";f;"57303370"
3;"RUA";92;"CIZINO DA COSTA GAMA                    ";f;4;"Boa Vista";f;"57303370"
4;"AVENIDA";93;"NOVO NORDESTE                           ";f;20;"Nova Esperanca";f;"57316375"
3;"RUA";94;"MANOEL ANTONIO SALUSTIANO               ";f;30;"Sen. Arnon de Melo";f;"57315742"
3;"RUA";95;"DEMERVAL PEREIRA DE OLIVEIRA            ";f;34;"Zelia Barbosa Rocha";f;"57305625"
3;"RUA";96;"PEDRO BARBOSA BELA                      ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";97;" 16/51                                  ";f;28;"Sao Luiz";f;""
3;"RUA";98;"NIVALDO ALMEIDA DA SILVA                ";f;28;"Sao Luiz";f;"57301422"
3;"RUA";99;"ANTÔNIO GOMES REINALDO                  ";f;14;"Guaribas";f;""
3;"RUA";100;"ANA BARBOSA VITAL                       ";f;30;"Sen. Arnon de Melo";f;"57315764"
6;"OUTROS";101;"DT INDUSTRIAL DE ARAPIRACA              ";f;36;"ZONA RURAL";t;""
3;"RUA";102;"JOSE FRANCELINO  OLIVEIRA               ";f;7;"Cacimbas";f;"57304610"
6;"OUTROS";104;"SITIO LAGOA DO POCAO                    ";t;43;"SITIO LAGOA DO POÇÃO";t;""
3;"RUA";105;"ZEFERINO MAGALHAES                      ";f;12;"Centro";f;"57300410"
3;"RUA";106;" 11/88                                  ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";107;"11/66                                   ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";108;" 11/67                                  ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";109;" 11/65                                  ";f;30;"Sen. Arnon de Melo";f;""
6;"OUTROS";110;"SITIO BARRO VERMELHO                    ";t;36;"ZONA RURAL";t;""
6;"OUTROS";111;"SITIO BARRO VERMELHO                    ";t;36;"ZONA RURAL";t;""
3;"RUA";113;"RIO DE JANEIRO                          ";f;12;"Centro";f;"57300420"
6;"OUTROS";114;"SITIO POÇO DA PEDRA                     ";t;36;"ZONA RURAL";t;""
6;"OUTROS";116;"SITIO PERUCABA                          ";t;36;"ZONA RURAL";t;""
3;"RUA";118;"11/61                                   ";t;30;"Sen. Arnon de Melo";f;""
8;"RODOVIA";119;" AL 102                                 ";f;15;"Itapoa";f;""
6;"OUTROS";120;"POVOADO PAU DARCO                       ";t;36;"ZONA RURAL";t;""
3;"RUA";121;"SANTOS DUMONT                           ";f;3;"Baixao";f;"57305420"
3;"RUA";122;"16/61                                   ";f;20;"Nova Esperanca";f;""
7;"PRACA";123;"ANTÔNIO DE OLIVEIRA SILVA               ";f;16;"Jardim Esperanca";f;"57307450"
3;"RUA";124;"SEBASTIÃO FLORENTINO DOS SANTOS         ";f;14;"Guaribas";f;""
6;"OUTROS";125;"POVOADO BAIXA GRANDE DE CIMA            ";t;36;"ZONA RURAL";t;""
6;"OUTROS";126;"SITIO GENIPAPO                          ";t;36;"ZONA RURAL";t;""
3;"RUA";127;"JOSE HELDER MELO DE LIMA                ";f;9;"Canafístula";f;""
3;"RUA";128;" 16/62                                  ";f;20;"Nova Esperanca";f;""
6;"OUTROS";129;"POVOADO CARRASCO                        ";t;36;"ZONA RURAL";t;""
3;"RUA";130;"MONSENHOR MACEDO                        ";f;12;"Centro";f;"57300370"
3;"RUA";131;" BELO JARDIM                            ";f;24;"Planalto";f;"57308705"
3;"RUA";132;"JOSE VALENTIM DOS SANTOS                ";f;27;"Santa Esmeralda";f;"57312205"
6;"OUTROS";133;"CAMPOS VERDE                            ";f;24;"Planalto";f;""
3;"RUA";134;"EULÁLIA LEOPOLDINA DE OLIVEIRA          ";f;51;"Bom Sucesso";f;"57309200"
3;"RUA";135;" DIAS GOMES                             ";f;27;"Santa Esmeralda";f;"57312015"
6;"OUTROS";137;"POVOADO ALAZÃO                          ";t;36;"ZONA RURAL";t;"57317000"
6;"OUTROS";138;"VILA SAO JOSE                           ";t;36;"ZONA RURAL";t;"57318600"
3;"RUA";139;" JOSE J TEIXEIRA                        ";t;2;"Baixa Grande";f;""
6;"OUTROS";140;"SITIO PAU FERRO                         ";t;36;"ZONA RURAL";t;"57319200"
3;"RUA";141;"MARIA ESTELINA DOS SANTOS               ";f;3;"Baixao";f;"57305450"
3;"RUA";144;"MARIA NEVES DOS SANTOS                  ";f;24;"Planalto";f;""
3;"RUA";144;"MARIA NEVES DOS SANTOS                  ";f;51;"Bom Sucesso";f;""
3;"RUA";145;"JUVINO CAVALCANTE                       ";f;28;"Sao Luiz";f;"57301170"
3;"RUA";145;"JUVINO CAVALCANTE                       ";f;23;"Ouro Preto";f;"57301170"
3;"RUA";145;"JUVINO CAVALCANTE                       ";f;28;"Sao Luiz";f;"57301170"
3;"RUA";145;"JUVINO CAVALCANTE                       ";f;23;"Ouro Preto";f;"57301170"
3;"RUA";146;"MANOEL UMBELINO DA SILVA                ";t;36;"ZONA RURAL";t;"57317900"
3;"RUA";147;"MARECHAL COSTA E SILVA                  ";f;25;"Primavera";f;"57304100"
3;"RUA";148;"MANOEL LEAO                             ";f;12;"Centro";f;"57300160"
3;"RUA";149;" 17/49                                  ";f;14;"Guaribas";f;""
3;"RUA";150;"JOSUÉ LINO DA SILVA                     ";f;4;"Boa Vista";f;""
3;"RUA";151;"EST RODRIGO ALVES DA SILVA SANTOS       ";f;22;"Olho DAgua dos Cazuzinhas";f;"57303800"
3;"RUA";152;"RUA 15/26                               ";f;4;"Boa Vista";f;""
6;"OUTROS";153;"SITIO CANAFISTULA                       ";t;36;"ZONA RURAL";t;""
3;"RUA";154;" FLORIANO DE S CASTRO                   ";f;12;"Centro";f;""
3;"RUA";156;"LUCIO ROBERTO                           ";f;12;"Centro";f;"57300360"
3;"RUA";158;"JOSE DUDA DA SILVA                      ";f;29;"Sao Luiz II";f;"57301704"
3;"RUA";158;"JOSE DUDA DA SILVA                      ";f;29;"Sao Luiz II";f;"57301704"
3;"RUA";159;"NOSSA SENHORA DE GUADALUPE              ";f;33;"Verdes Campos";f;""
3;"RUA";160;"LUIZA BATISTA DE ARAUJO                 ";f;5;"Brasilia";f;"57313810"
3;"RUA";160;"LUIZA BATISTA DE ARAUJO                 ";f;5;"Brasilia";f;"57313810"
3;"RUA";162;"ADV. MARIO CORREIA DE MACEDO.           ";f;28;"Sao Luiz";f;"57301412"
3;"RUA";162;"ADV. MARIO CORREIA DE MACEDO.           ";f;28;"Sao Luiz";f;"57301412"
6;"OUTROS";163;"SITIO MARTINS                           ";t;37;"DISTRITO INDUSTRIAL";f;""
3;"RUA";164;"SAO DOMINGOS                            ";f;12;"Centro";f;"57300240"
6;"OUTROS";165;"FAZENDA SAO JOSE                        ";t;36;"ZONA RURAL";t;""
6;"OUTROS";166;"POVOADO MANGABEIRA                      ";t;36;"ZONA RURAL";t;""
3;"RUA";167;" TERESOPOLIS                            ";f;14;"Guaribas";f;"57303640"
3;"RUA";169;"ALÍRIO PEREIRA ROCHA                    ";f;28;"Sao Luiz";f;"57301418"
3;"RUA";170;"JOSÉ JADSON DE OLIVEIRA JÚNIOR          ";f;28;"Sao Luiz";f;""
8;"RODOVIA";171;"THEO BRANDAO VILELA                     ";t;36;"ZONA RURAL";t;""
4;"AVENIDA";172;"PEDRO LEÃO                              ";f;3;"Baixao";f;"57305330"
3;"RUA";173;"SHALON                                  ";f;2;"Baixa Grande";f;""
3;"RUA";174;" 11/79                                  ";f;30;"Sen. Arnon de Melo";f;""
6;"OUTROS";175;"POVOADO BARREIRAS                       ";t;36;"ZONA RURAL";t;""
3;"RUA";177;"MARIA JOSÉ DOS SANTOS                   ";f;14;"Guaribas";f;""
3;"RUA";178;"PROF TEREZINHA AMORIM DE OLIVEIRA       ";f;27;"Santa Esmeralda";f;"57312013"
6;"OUTROS";179;"SITIO BREU                              ";t;36;"ZONA RURAL";t;""
3;"RUA";180;"PADRE CICERO                            ";f;12;"Centro";f;"57300040"
6;"OUTROS";181;"SITIO ITAPICURU                         ";t;36;"ZONA RURAL";t;""
6;"OUTROS";182;"SITIO CANGANDU                          ";t;36;"ZONA RURAL";t;"57318100"
3;"RUA";183;"ANDRÉ FÉLIX DA SILVA                    ";f;21;"Novo Horizonte";f;"57312650"
6;"OUTROS";184;"SITIO LARANJAL                          ";t;36;"ZONA RURAL";t;"57318700"
3;"RUA";185;" MARIA PEREIRA ARRUDA                   ";f;33;"Verdes Campos";f;""
3;"RUA";186;"JARDIM DE MARIA                         ";f;33;"Verdes Campos";f;"57303039"
3;"RUA";187;"TEÓFILO PEREIRA LIMA                    ";f;29;"Sao Luiz II";f;"57301728"
1;"NAO INFORMADO";188;"SITIO UMBUZEIRO                         ";t;36;"ZONA RURAL";t;""
3;"RUA";190;"15/24                                   ";f;4;"Boa Vista";f;""
3;"RUA";191;"DIOCLÉCIO BARBOSA DA SILVA              ";f;11;"Cavaco";f;"57306465"
